Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefepime,103,63,50,79.36507937
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefotaxime,103,53,43,81.13207547
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,103,58,46,79.31034483
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftriaxone,103,41,36,87.80487805
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,103,45,28,62.22222222
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Colistin,103,14,2,14.28571429
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ertapenem,103,12,5,41.66666667
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Imipenem,103,68,22,32.35294118
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Levofloxacin,103,62,34,54.83870968
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Meropenem,103,64,18,28.125
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefepime,1114,368,349,94.83695652
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,1114,385,368,95.58441558
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,1114,383,364,95.03916449
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,1114,290,280,96.55172414
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,1114,329,244,74.16413374
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Doripenem,576,31,19,61.29032258
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ertapenem,576,113,88,77.87610619
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,1114,409,237,57.94621027
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Levofloxacin,1114,362,224,61.87845304
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,1114,395,268,67.84810127
EGY,Egypt,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Oxacillin,293,49,39,79.59183673
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ampicillin,40,11,10,90.90909091
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefepime,40,30,25,83.33333333
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Cefotaxime,40,23,20,86.95652174
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ceftazidime,40,28,22,78.57142857
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ceftriaxone,40,17,16,94.11764706
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Ciprofloxacin,40,27,21,77.77777778
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Imipenem,40,27,7,25.92592593
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Levofloxacin,40,28,22,78.57142857
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Escherichia coli,Meropenem,40,24,8,33.33333333
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Cefepime,46,34,28,82.35294118
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Cefotaxime,46,30,28,93.33333333
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ceftazidime,46,34,30,88.23529412
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ceftriaxone,46,20,19,95
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Ciprofloxacin,46,30,27,90
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Imipenem,46,35,19,54.28571429
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Levofloxacin,46,24,20,83.33333333
EGY,Egypt,Eastern Mediterranean Region,2019,URINE,Klebsiella pneumoniae,Meropenem,46,37,26,70.27027027
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Acinetobacter,Amikacin,901,47,35,74.46808511
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Acinetobacter,Gentamicin,901,42,33,78.57142857
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Acinetobacter,Imipenem,901,42,29,69.04761905
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Cefepime,901,225,210,93.33333333
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Cefotaxime,901,181,174,96.13259669
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Ceftazidime,901,186,174,93.5483871
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Ceftriaxone,901,162,155,95.67901235
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,901,170,140,82.35294118
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Imipenem,901,206,138,66.99029126
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Levofloxacin,901,188,124,65.95744681
EGY,Egypt,Eastern Mediterranean Region,2020,BLOOD,Klebsiella pneumoniae,Meropenem,901,174,132,75.86206897
ETH,Ethiopia,African Region,2019,BLOOD,Acinetobacter,Amikacin,24,10,4,40
ETH,Ethiopia,African Region,2019,BLOOD,Acinetobacter,Gentamicin,24,16,13,81.25
ETH,Ethiopia,African Region,2019,BLOOD,Acinetobacter,Meropenem,24,19,16,84.21052632
ETH,Ethiopia,African Region,2019,BLOOD,Escherichia coli,Ampicillin,17,10,10,100
ETH,Ethiopia,African Region,2019,BLOOD,Escherichia coli,Meropenem,17,14,4,28.57142857
ETH,Ethiopia,African Region,2019,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,17,15,12,80
ETH,Ethiopia,African Region,2019,BLOOD,Klebsiella pneumoniae,Cefepime,88,38,36,94.73684211
ETH,Ethiopia,African Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,88,12,12,100
ETH,Ethiopia,African Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,88,20,19,95
ETH,Ethiopia,African Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,88,47,46,97.87234043
ETH,Ethiopia,African Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,88,77,13,16.88311688
ETH,Ethiopia,African Region,2019,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,88,77,73,94.80519481
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Ampicillin,332,237,221,93.24894515
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Cefepime,332,142,71,50
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Cefotaxime,332,88,61,69.31818182
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Ceftazidime,332,154,75,48.7012987
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Ceftriaxone,332,134,92,68.65671642
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Imipenem,332,12,0,0
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Meropenem,332,289,5,1.730103806
ETH,Ethiopia,African Region,2019,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,332,291,238,81.78694158
ETH,Ethiopia,African Region,2019,URINE,Klebsiella pneumoniae,Cefepime,117,56,42,75
ETH,Ethiopia,African Region,2019,URINE,Klebsiella pneumoniae,Cefotaxime,117,25,22,88
ETH,Ethiopia,African Region,2019,URINE,Klebsiella pneumoniae,Ceftazidime,117,70,56,80
ETH,Ethiopia,African Region,2019,URINE,Klebsiella pneumoniae,Ceftriaxone,117,63,56,88.88888889
ETH,Ethiopia,African Region,2019,URINE,Klebsiella pneumoniae,Meropenem,117,107,26,24.29906542
ETH,Ethiopia,African Region,2019,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,117,98,90,91.83673469
FIN,Finland,European Region,2017,BLOOD,Escherichia coli,Tinidazole,22539,5141,337,6.555144913
FIN,Finland,European Region,2017,BLOOD,Staphylococcus aureus,Meticillin,22539,1701,33,1.940035273
FIN,Finland,European Region,2017,GENITAL,Neisseria gonorrhoeae,Ceftriaxone,342,340,0,0
FIN,Finland,European Region,2017,STOOL,Salmonella,Ceftriaxone,1181,809,14,1.73053152
FIN,Finland,European Region,2017,STOOL,Salmonella,Ciprofloxacin,1181,1171,250,21.34927412
FIN,Finland,European Region,2017,STOOL,Salmonella,Meropenem,1181,140,0,0
FIN,Finland,European Region,2017,URINE,Escherichia coli,Ampicillin,281729,1423,382,26.84469431
FIN,Finland,European Region,2017,URINE,Escherichia coli,Ceftazidime,281729,41941,810,1.931284423
FIN,Finland,European Region,2017,URINE,Escherichia coli,Ceftriaxone,281729,42037,1490,3.544496515
FIN,Finland,European Region,2017,URINE,Escherichia coli,Ciprofloxacin,281729,117972,10237,8.677482793
FIN,Finland,European Region,2017,URINE,Escherichia coli,Meropenem,281729,41591,10,0.024043663
FIN,Finland,European Region,2017,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,281729,45323,6855,15.12477109
FIN,Finland,European Region,2017,URINE,Klebsiella pneumoniae,Ceftazidime,281729,3832,76,1.983298539
FIN,Finland,European Region,2017,URINE,Klebsiella pneumoniae,Ceftriaxone,281729,3794,87,2.29309436
FIN,Finland,European Region,2017,URINE,Klebsiella pneumoniae,Ciprofloxacin,281729,12417,763,6.144801482
FIN,Finland,European Region,2017,URINE,Klebsiella pneumoniae,Meropenem,281729,3969,0,0
FIN,Finland,European Region,2017,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,281729,4106,404,9.83925962
FIN,Finland,European Region,2018,BLOOD,Escherichia coli,Tinidazole,8600,5020,381,7.589641434
FIN,Finland,European Region,2018,BLOOD,Staphylococcus aureus,Meticillin,8600,2105,42,1.995249406
FIN,Finland,European Region,2018,GENITAL,Neisseria gonorrhoeae,Ceftriaxone,125,124,0,0
FIN,Finland,European Region,2018,STOOL,Salmonella,Ceftriaxone,873,492,9,1.829268293
FIN,Finland,European Region,2018,STOOL,Salmonella,Ciprofloxacin,873,388,27,6.958762887
FIN,Finland,European Region,2018,STOOL,Salmonella,Meropenem,873,162,0,0
FIN,Finland,European Region,2018,URINE,Escherichia coli,Ampicillin,159588,91,91,100
FIN,Finland,European Region,2018,URINE,Escherichia coli,Ceftazidime,159588,9403,2665,28.3420185
FIN,Finland,European Region,2018,URINE,Escherichia coli,Ceftriaxone,159588,47715,4906,10.28188201
FIN,Finland,European Region,2018,URINE,Escherichia coli,Ciprofloxacin,159588,87605,7371,8.413903316
FIN,Finland,European Region,2018,URINE,Escherichia coli,Meropenem,159588,9144,0,0
FIN,Finland,European Region,2018,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,159588,12244,3385,27.64619405
FIN,Finland,European Region,2018,URINE,Klebsiella pneumoniae,Ceftazidime,159588,2313,389,16.8179853
FIN,Finland,European Region,2018,URINE,Klebsiella pneumoniae,Ceftriaxone,159588,5313,508,9.56145304
FIN,Finland,European Region,2018,URINE,Klebsiella pneumoniae,Ciprofloxacin,159588,11122,546,4.909188995
FIN,Finland,European Region,2018,URINE,Klebsiella pneumoniae,Meropenem,159588,2062,4,0.193986421
FIN,Finland,European Region,2018,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,159588,2576,656,25.46583851
FIN,Finland,European Region,2019,BLOOD,Acinetobacter,Meropenem,50,50,0,0
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Ampicillin,6223,3174,1126,35.47574039
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Cefotaxime,6171,244,19,7.786885246
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Ceftazidime,6225,5946,339,5.701311806
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Ceftriaxone,6225,6219,473,7.605724393
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,6225,4462,542,12.14701927
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Ertapenem,6225,2972,11,0.370121131
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Imipenem,6171,275,1,0.363636364
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Levofloxacin,6224,1991,193,9.693621296
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Meropenem,6225,6172,0,0
FIN,Finland,European Region,2019,BLOOD,Escherichia coli,Tinidazole,9354,244,19,7.786885246
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,883,28,5,17.85714286
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,957,913,56,6.133625411
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,957,955,60,6.282722513
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,956,723,57,7.883817427
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Ertapenem,957,538,10,1.858736059
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,883,35,1,2.857142857
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Levofloxacin,957,263,21,7.984790875
FIN,Finland,European Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,957,945,2,0.211640212
FIN,Finland,European Region,2019,BLOOD,Staphylococcus aureus,Meticillin,9354,1494,31,2.074966533
FIN,Finland,European Region,2019,BLOOD,Staphylococcus aureus,Oxacillin,1494,1494,31,2.074966533
FIN,Finland,European Region,2019,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,628,628,4,0.636942675
FIN,Finland,European Region,2019,GENITAL,Neisseria gonorrhoeae,Ceftriaxone,124,123,0,0
FIN,Finland,European Region,2019,STOOL,Salmonella,Ceftazidime,927,114,5,4.385964912
FIN,Finland,European Region,2019,STOOL,Salmonella,Ceftriaxone,927,512,11,2.1484375
FIN,Finland,European Region,2019,STOOL,Salmonella,Ciprofloxacin,927,583,91,15.60891938
FIN,Finland,European Region,2019,STOOL,Salmonella,Levofloxacin,927,19,0,0
FIN,Finland,European Region,2019,STOOL,Salmonella,Meropenem,927,137,0,0
FIN,Finland,European Region,2019,URINE,Escherichia coli,Ampicillin,159676,123,123,100
FIN,Finland,European Region,2019,URINE,Escherichia coli,Cefotaxime,143693,336,146,43.45238095
FIN,Finland,European Region,2019,URINE,Escherichia coli,Ceftazidime,159676,10747,2904,27.02149437
FIN,Finland,European Region,2019,URINE,Escherichia coli,Ceftriaxone,159676,47068,5312,11.28579927
FIN,Finland,European Region,2019,URINE,Escherichia coli,Ciprofloxacin,159676,94798,7996,8.434777105
FIN,Finland,European Region,2019,URINE,Escherichia coli,Ertapenem,143693,3379,37,1.09499852
FIN,Finland,European Region,2019,URINE,Escherichia coli,Imipenem,143693,294,0,0
FIN,Finland,European Region,2019,URINE,Escherichia coli,Levofloxacin,143693,5373,1138,21.17997394
FIN,Finland,European Region,2019,URINE,Escherichia coli,Meropenem,159676,11546,3,0.025983024
FIN,Finland,European Region,2019,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,159676,39235,8340,21.25653116
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Cefotaxime,15983,24,19,79.16666667
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Ceftazidime,159676,2324,442,19.01893287
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Ceftriaxone,159676,5474,582,10.63207892
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Ciprofloxacin,159676,10735,569,5.30041919
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Ertapenem,15983,639,27,4.225352113
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Imipenem,15983,45,0,0
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Levofloxacin,15983,612,97,15.8496732
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Meropenem,159676,2213,4,0.180750113
FIN,Finland,European Region,2019,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,159676,4809,974,20.253691
FIN,Finland,European Region,2020,BLOOD,Escherichia coli,Tinidazole,8809,6068,402,6.624917601
FIN,Finland,European Region,2020,BLOOD,Staphylococcus aureus,Meticillin,8809,1428,17,1.19047619
FIN,Finland,European Region,2020,GENITAL,Neisseria gonorrhoeae,Ceftriaxone,86,86,0,0
FIN,Finland,European Region,2020,STOOL,Salmonella,Ceftriaxone,455,254,6,2.362204724
FIN,Finland,European Region,2020,STOOL,Salmonella,Ciprofloxacin,455,357,32,8.963585434
FIN,Finland,European Region,2020,STOOL,Salmonella,Meropenem,455,64,2,3.125
FIN,Finland,European Region,2020,URINE,Escherichia coli,Ampicillin,146108,134,132,98.50746269
FIN,Finland,European Region,2020,URINE,Escherichia coli,Ceftazidime,146108,8156,2892,35.45855812
FIN,Finland,European Region,2020,URINE,Escherichia coli,Ceftriaxone,146108,42718,4760,11.14284377
FIN,Finland,European Region,2020,URINE,Escherichia coli,Ciprofloxacin,146108,93235,7594,8.145009921
FIN,Finland,European Region,2020,URINE,Escherichia coli,Meropenem,146108,11873,0,0
FIN,Finland,European Region,2020,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,146108,49166,9699,19.72704715
FIN,Finland,European Region,2020,URINE,Klebsiella pneumoniae,Ceftazidime,146108,1932,425,21.99792961
FIN,Finland,European Region,2020,URINE,Klebsiella pneumoniae,Ceftriaxone,146108,5097,568,11.14381008
FIN,Finland,European Region,2020,URINE,Klebsiella pneumoniae,Ciprofloxacin,146108,10802,623,5.767450472
FIN,Finland,European Region,2020,URINE,Klebsiella pneumoniae,Meropenem,146108,2082,2,0.096061479
FIN,Finland,European Region,2020,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,146108,6028,1197,19.85733245
FRA,France,European Region,2017,BLOOD,Escherichia coli,Tinidazole,23811,13352,1365,10.22318754
FRA,France,European Region,2017,BLOOD,Staphylococcus aureus,Meticillin,23811,6472,836,12.91718171
FRA,France,European Region,2018,BLOOD,Escherichia coli,Tinidazole,24089,12614,1210,9.592516252
FRA,France,European Region,2018,BLOOD,Staphylococcus aureus,Meticillin,24089,6903,836,12.11067652
FRA,France,European Region,2019,BLOOD,Acinetobacter,Amikacin,472,425,52,12.23529412
FRA,France,European Region,2019,BLOOD,Acinetobacter,Colistin,321,34,1,2.941176471
FRA,France,European Region,2019,BLOOD,Acinetobacter,Gentamicin,472,427,58,13.58313817
FRA,France,European Region,2019,BLOOD,Acinetobacter,Imipenem,472,470,43,9.14893617
FRA,France,European Region,2019,BLOOD,Acinetobacter,Meropenem,468,162,22,13.58024691
FRA,France,European Region,2019,BLOOD,Escherichia coli,Ampicillin,13094,8469,4628,54.6463573
FRA,France,European Region,2019,BLOOD,Escherichia coli,Cefepime,13097,10283,621,6.03909365
FRA,France,European Region,2019,BLOOD,Escherichia coli,Cefotaxime,13097,12093,994,8.219631192
FRA,France,European Region,2019,BLOOD,Escherichia coli,Ceftazidime,13097,12971,805,6.206152186
FRA,France,European Region,2019,BLOOD,Escherichia coli,Ceftriaxone,13094,4739,430,9.073644229
FRA,France,European Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,13097,13076,1638,12.5267666
FRA,France,European Region,2019,BLOOD,Escherichia coli,Colistin,13026,655,5,0.763358779
FRA,France,European Region,2019,BLOOD,Escherichia coli,Imipenem,13097,12605,6,0.047600159
FRA,France,European Region,2019,BLOOD,Escherichia coli,Levofloxacin,13093,5455,689,12.63061412
FRA,France,European Region,2019,BLOOD,Escherichia coli,Meropenem,13080,2590,6,0.231660232
FRA,France,European Region,2019,BLOOD,Escherichia coli,Tinidazole,24352,4739,430,9.073644229
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Cefepime,3095,2529,584,23.09213128
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,3095,2873,793,27.60180995
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,3095,3057,835,27.31436048
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,3090,1177,348,29.56669499
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,3095,3085,858,27.81199352
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Colistin,3062,281,10,3.558718861
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,3095,2990,27,0.903010033
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Levofloxacin,3086,1410,265,18.79432624
FRA,France,European Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,3082,848,10,1.179245283
FRA,France,European Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,6419,3698,463,12.52028123
FRA,France,European Region,2019,BLOOD,Staphylococcus aureus,Meticillin,24352,3698,463,12.52028123
FRA,France,European Region,2019,BLOOD,Staphylococcus aureus,Oxacillin,6424,6424,747,11.62826899
FRA,France,European Region,2019,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,1264,1264,25,1.977848101
FRA,France,European Region,2019,BLOOD,Streptococcus pneumoniae,Cefotaxime,1264,1264,1,0.079113924
FRA,France,European Region,2020,BLOOD,Escherichia coli,Tinidazole,33689,5718,596,10.4232249
FRA,France,European Region,2020,BLOOD,Staphylococcus aureus,Meticillin,33689,4113,497,12.08363725
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,BLOOD,Escherichia coli,Tinidazole,49161,27925,2864,10.25604297
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,BLOOD,Staphylococcus aureus,Meticillin,49161,8883,615,6.923336711
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Ampicillin,810851,700045,361004,51.56868487
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Cefepime,810851,111988,9327,8.328570918
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Cefotaxime,810851,151814,22429,14.77399976
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Ceftazidime,810851,206155,24994,12.12388737
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Ceftriaxone,810851,53249,5713,10.72883998
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Ciprofloxacin,810851,767049,80686,10.51901508
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Ertapenem,810851,328193,490,0.149302392
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Imipenem,810851,27694,39,0.140824727
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Levofloxacin,810851,35440,3648,10.29345372
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Meropenem,810851,276950,130,0.046939881
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,810851,60381,18580,30.77126911
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Cefepime,810851,15908,1685,10.59215489
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Cefotaxime,810851,18908,3277,17.33128834
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Ceftazidime,810851,23336,3916,16.78093932
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Ceftriaxone,810851,6536,926,14.16768666
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Ciprofloxacin,810851,43787,5525,12.61790029
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Ertapenem,810851,30605,350,1.143603986
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Imipenem,810851,3697,28,0.757370841
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Levofloxacin,810851,3715,308,8.290713324
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Meropenem,810851,29459,160,0.543127737
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2017,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,810851,6979,2409,34.51783923
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,BLOOD,Escherichia coli,Tinidazole,50898,28676,3145,10.96735946
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,BLOOD,Staphylococcus aureus,Meticillin,50898,9045,659,7.285793256
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Ampicillin,863293,751551,380972,50.69143678
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Cefepime,863293,109425,11118,10.16038382
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Cefotaxime,863293,157062,26603,16.93789714
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Ceftazidime,863293,211356,29705,14.05448627
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Ceftriaxone,863293,65248,7030,10.77427661
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Ciprofloxacin,863293,816875,89172,10.91623565
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Ertapenem,863293,351561,455,0.129422774
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Imipenem,863293,35006,24,0.068559675
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Levofloxacin,863293,47049,5141,10.92690599
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Meropenem,863293,296601,125,0.04214416
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,863293,70313,24328,34.59957618
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Klebsiella pneumoniae,Cefepime,863293,15128,2060,13.61713379
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Klebsiella pneumoniae,Cefotaxime,863293,19620,4106,20.92762487
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Klebsiella pneumoniae,Ceftazidime,863293,24563,4870,19.82656842
GBR,United Kingdom of Great Britain and Northern Ireland,European Region,2018,URINE,Klebsiella pneumoniae,Ceftriaxone,863293,10285,1208,11.74526009
